Windows 8;Windows 7
Perl;AWK
PHP;JavaScript
Perl;PHP
Python;Java
Ruby;PHP
MySQL;PostgreSQL
PHP;Perl
Windows XP;Windows 8
Python;Lisp
Ruby;Python
Python;Perl
PHP;Java
Windows 98;Windows XP
Perl;Ruby
Windows 8;Windows 7
Oracle;PostgreSQL
USB;Bluetooth
Bluetooth;USB
Java;Perl
Ruby;JavaScript
USB;Ethernet
Objective-C;Java
PHP;JavaScript
Swift;Objective-C
Windows XP;Windows Vista
Java;Smalltalk
Perl;JavaScript
Bluetooth;USB
Java;Smalltalk
AWK;Sed
Objective-C;Swift
MySQL;Oracle
Oracle;MySQL
Eclipse;NetBeans
Ruby;Java
USB;Ethernet
PHP;Java
Ruby;Java
Bluetooth;USB
Windows XP;Windows Vista
OpenGL;Direct3D
Windows 98;Windows XP
Ruby;Java
Python;Java
Groovy;Java
Oracle;MySQL
Java;Groovy
USB;Ethernet
PostgreSQL;Oracle
Python;Ruby
Ethernet;Bluetooth
Bluetooth;Ethernet
Windows XP;Windows Vista
PHP;JavaScript
Bash;Python
Ruby;Java
Java;Smalltalk
USB;Bluetooth
JavaScript;PHP
Ruby;Java
Lisp;Java
Bluetooth;USB
PHP;Python
Smalltalk;Java
Windows XP;Windows 8
Python;JavaScript
Smalltalk;Java
Objective-C;Swift
Ruby;Java
Eclipse;NetBeans
JavaScript;Python
Perl;JavaScript
Eclipse;NetBeans
Windows XP;Windows Vista
iOS;Apple TV
Java;Smalltalk
Bluetooth;Ethernet
USB;Bluetooth
Smalltalk;Java
Groovy;Java
Java;Smalltalk
Ethernet;USB
iOS;Apple TV
Windows XP;Windows 8
PHP;Java
Bluetooth;USB
Smalltalk;Java
MySQL;Oracle
Swift;Objective-C
Eclipse;NetBeans
Oracle;MySQL
Windows XP;Windows 8
MySQL;Oracle
JavaScript;PHP
Python;PHP
PHP;Java
PostgreSQL;Oracle
PHP;Perl
Python;Bash
Floating-point;Integer
Perl;Java
Windows XP;Windows Vista
Python;Lisp
Python;Bash
CUDA;OpenCL
USB;Bluetooth
Perl;PHP
Python;Bash
OpenCL;CUDA
Windows 8;Windows 7
Windows 8;Windows 7
Haskell;Java
Java;Python
Java;Python
Lisp;Python
Ethernet;USB
PHP;Java
OpenGL;Direct3D
Windows 7;Windows 8
Perl;Java
Python;Ruby
Scala;Java
PHP;Perl
PostgreSQL;MySQL
OpenGL;Direct3D
MySQL;PostgreSQL
Windows 8;Windows 7
Windows 8;Windows 7
Ruby;PHP
Scala;Java
Bluetooth;USB
Python;Java
Eclipse;NetBeans
Bluetooth;USB
Ethernet;Bluetooth
JavaScript;PHP
Sed;AWK
Windows XP;Windows Vista
Java;Perl
Ethernet;USB
Ruby;Java
PHP;Python
Python;Perl
Perl;Python
Java;Smalltalk
Windows 8;Windows 7
MySQL;PostgreSQL
Windows 8;Windows 7
Bluetooth;USB
Ruby;JavaScript
Swift;Objective-C
JavaScript;PHP
Swift;Objective-C
Ruby;Java
Bluetooth;Ethernet
CUDA;OpenCL
Ethernet;USB
Lisp;Python
Perl;AWK
Windows XP;Windows Vista
Smalltalk;Java
Java;Python
Ruby;Java
Oracle;MySQL
PHP;JavaScript
Java;PHP
Python;JavaScript
Perl;Python
OpenCL;CUDA
Windows 8;Windows 7
Python;Ruby
Oracle;PostgreSQL
Objective-C;Swift
Windows 8;Windows 7
MySQL;PostgreSQL
Python;Java
NetBeans;Eclipse
Ethernet;USB
Windows 98;Windows XP
JavaScript;Ruby
Eclipse;NetBeans
MySQL;PostgreSQL
Python;Perl
Windows XP;Windows 98
Java;PHP
Windows 8;Windows 7
MySQL;PostgreSQL
PHP;Perl
Windows 7;Windows 8
Windows 8;Windows 7
Ruby;PHP
Python;Perl
Direct3D;OpenGL
Python;Bash
Smalltalk;Java
PostgreSQL;MySQL
Windows 8;Windows XP
OpenGL;Direct3D
Java;Python
Java;Smalltalk
USB;Ethernet
Python;Ruby
Java;Python
Python;Ruby
Java;Scala
Windows XP;Windows 8
Eclipse;NetBeans
Perl;Python
Oracle;MySQL
USB;Ethernet
Python;Bash
Python;JavaScript
Perl;PHP
Oracle;MySQL
Windows 7;Windows 8
Scala;Java
Oracle;PostgreSQL
PHP;JavaScript
Bluetooth;Ethernet
iOS;Apple TV
Oracle;MySQL
Python;Ruby
Lisp;Python
USB;Ethernet
NetBeans;Eclipse
PostgreSQL;MySQL
JavaScript;Ruby
USB;Ethernet
Python;Ruby
Windows 8;Windows 7
Python;Ruby
AWK;Sed
Objective-C;Swift
Smalltalk;Java
USB;Ethernet
MySQL;Oracle
MySQL;PostgreSQL
Perl;Java
Java;Perl
Smalltalk;Java
Java;Python
Ruby;JavaScript
MySQL;Oracle
Oracle;MySQL
Oracle;MySQL
Windows XP;Windows Vista
Python;Java
Windows XP;Windows 98
JavaScript;PHP
Java;Smalltalk
Ruby;JavaScript
Windows Vista;Windows XP
Python;Lisp
Apple TV;iOS
Objective-C;Swift
Windows XP;Windows 8
Oracle;MySQL
PostgreSQL;Oracle
Oracle;PostgreSQL
Python;Java
Perl;PHP
Perl;Java
Eclipse;NetBeans
Perl;AWK
